Category,Value1,Value2,Value3,Value4
ppg,162494,161088,91,97
ppg,162514,161096,91,97
ppg,162570,161112,91,97
ppg,162616,161142,91,97
ppg,162656,161156,91,97
ppg,162696,161176,91,97
ppg,162738,161183,91,97
ppg,162773,161208,91,97
ppg,162811,161228,91,97
ppg,162855,161248,91,97
ppg,162889,161259,91,97
ppg,162940,161278,91,97
ppg,162974,161294,91,97
ppg,163018,161313,91,97
ppg,163056,161339,91,97
ppg,163092,161341,91,97
ppg,163034,161317,91,97
ppg,163068,161325,91,97
ppg,163068,161325,91,97
ppg,163117,161347,91,97
ppg,163117,161347,91,97
ppg,163117,161347,91,97
ppg,163159,161364,91,97
ppg,163198,161389,91,97
ppg,163249,161397,91,97
ppg,163293,161421,91,97
ppg,163326,161431,91,97
ppg,163363,161455,91,97
ppg,163408,161466,91,97
ppg,163440,161486,91,97
ppg,163470,161488,91,97
ppg,163499,161504,91,97
ppg,163529,161520,91,97
ppg,163576,161538,91,97
ppg,163607,161542,91,97
ppg,163647,161566,91,97
ppg,163692,161585,91,97
ppg,163734,161602,91,97
ppg,163773,161618,91,97
ppg,163809,161644,91,97
ppg,163848,161660,91,97
ppg,163311,161659,91,97
ppg,163308,161657,91,97
ppg,162774,161435,90,97
ppg,162811,161456,90,97
ppg,162847,161463,90,97
ppg,162886,161484,90,97
ppg,162921,161487,90,97
ppg,162940,161502,90,97
ppg,162998,161527,90,97
ppg,163028,161546,90,97
ppg,163028,161546,90,97
ppg,163058,161563,90,97
ppg,163106,161575,90,97
ppg,163147,161589,90,97
ppg,163180,161610,90,97
ppg,163217,161628,90,97
ppg,163261,161637,90,97
ppg,163265,161643,90,97
ppg,163229,161627,90,97
ppg,163137,161582,90,97
ppg,162997,161523,90,97
ppg,162828,161447,90,97
ppg,162633,161371,90,97
ppg,162441,161279,90,97
ppg,162282,161205,90,97
ppg,162146,161148,90,97
ppg,162045,161096,90,97
ppg,161966,161071,90,97
ppg,161915,161050,90,97
ppg,161896,161044,90,97
ppg,161872,161034,90,97
ppg,161857,161024,90,97
ppg,161854,161026,90,97
ppg,161845,161026,90,97
ppg,161848,161020,90,97
ppg,163105,161561,87,97
ppg,162947,161505,87,97
ppg,162772,161420,87,97
ppg,162604,161346,87,97
ppg,162604,161346,87,97
ppg,162422,161263,87,97
ppg,162422,161263,87,97
ppg,162422,161263,87,97
ppg,162282,161203,87,97
ppg,162183,161154,87,97
ppg,162112,161118,87,97
ppg,162048,161095,87,97
ppg,162022,161078,87,97
ppg,162002,161062,87,97
ppg,161997,161070,87,97
ppg,161989,161059,87,97
ppg,161983,161066,87,97
ppg,161988,161073,87,97
ppg,162009,161081,87,97
ppg,162011,161083,87,97
ppg,162022,161085,87,97
ppg,162028,161100,87,97
ppg,162051,161103,87,97
ppg,162064,161119,87,97
ppg,162093,161127,87,97
ppg,162109,161137,87,97
ppg,162144,161144,87,97
ppg,162153,161159,87,97
ppg,162157,161149,87,97
ppg,162160,161134,87,97
ppg,162168,161156,87,97
ppg,162172,161151,87,97
ppg,162177,161154,87,97
ppg,162189,161168,87,97
ppg,162205,161171,87,97
ppg,162224,161167,87,97
ppg,162236,161182,87,97
ppg,162236,161182,87,97
ppg,162261,161190,87,97
ppg,162297,161209,87,97
ppg,162311,161216,87,97
ppg,162332,161226,87,97
ppg,162350,161233,87,97
ppg,162353,161236,87,97
ppg,162372,161238,87,97
ppg,162366,161233,87,97
ppg,162385,161246,87,97
ppg,162384,161244,87,97
ppg,162391,161253,87,97
ppg,162399,161253,87,97
ppg,162395,161262,87,97
ppg,162412,161267,87,97
ppg,162418,161258,87,97
ppg,162427,161268,87,97
ppg,162452,161272,87,97
ppg,162485,161291,87,97
ppg,162204,161139,87,97
ppg,162202,161142,87,97
ppg,162209,161144,87,97
ppg,162200,161144,87,97
ppg,162216,161141,87,97
ppg,162214,161147,87,97
ppg,162224,161155,86,97
ppg,162237,161152,86,97
ppg,162240,161160,86,97
ppg,162253,161164,86,97
ppg,162267,161166,86,97
ppg,162295,161175,86,97
ppg,162307,161192,86,97
ppg,162340,161204,86,97
ppg,162375,161211,86,97
ppg,162406,161228,86,97
ppg,162406,161228,86,97
ppg,162424,161245,86,97
ppg,162472,161254,86,97
ppg,162497,161271,86,97
ppg,162540,161290,86,97
ppg,162572,161301,86,97
ppg,162606,161328,86,97
ppg,162633,161334,86,97
ppg,162671,161345,86,97
ppg,162703,161367,86,97
ppg,162736,161373,86,97
ppg,162775,161395,86,97
ppg,162814,161407,86,97
ppg,162844,161425,86,97
ppg,162886,161434,86,97
ppg,162927,161453,86,97
ppg,162965,161475,86,97
ppg,162516,161276,86,97
ppg,162543,161292,86,97
ppg,162591,161312,86,97
ppg,162625,161324,86,97
ppg,162648,161350,86,97
ppg,162683,161351,86,97
ppg,162712,161359,86,97
ppg,162752,161381,86,97
ppg,162778,161392,86,97
ppg,162806,161409,86,97
ppg,162842,161415,86,97
ppg,162842,161415,86,97
ppg,162874,161427,86,97
ppg,162904,161439,86,97
ppg,162938,161463,86,97
ppg,162976,161485,86,97
ppg,162964,161463,86,97
ppg,162920,161461,86,97
ppg,162819,161409,86,97
ppg,162690,161351,86,97
ppg,162501,161277,86,97
ppg,162304,161182,86,97
ppg,162120,161097,86,97
ppg,161946,161022,86,97
ppg,161815,160956,86,97
ppg,161705,160912,86,97
ppg,161627,160872,86,97
ppg,161572,160858,86,97
ppg,162404,161238,86,97
ppg,162275,161166,86,97
ppg,162115,161097,86,97
ppg,161920,161017,86,97
ppg,161718,160933,86,97
ppg,161534,160859,86,97
ppg,161388,160783,86,97
ppg,161244,160717,86,97
ppg,161155,160680,86,97
ppg,161083,160650,86,97
ppg,161038,160631,86,97
ppg,161017,160631,86,97
ppg,161010,160626,86,97
ppg,161002,160619,86,97
ppg,161003,160621,86,97
ppg,161018,160624,86,97
ppg,161024,160637,86,97
ppg,161039,160644,86,97
ppg,161039,160644,86,97
ppg,161055,160644,86,97
ppg,161076,160659,86,97
ppg,161099,160669,86,97
ppg,161126,160680,86,97
ppg,161140,160680,86,97
ppg,161165,160704,86,97
ppg,161184,160704,86,97
ppg,161188,160707,86,97
ppg,161194,160713,86,97
ppg,161200,160716,86,97
ppg,160555,160430,87,97
ppg,161209,160715,86,97
ppg,161211,160714,86,97
ppg,161212,160724,86,97
ppg,161206,160729,86,97
ppg,160659,160481,87,97
ppg,160682,160482,87,97
ppg,160693,160490,87,97
ppg,160672,160488,87,97
ppg,160670,160473,87,97
ppg,160647,160472,87,97
ppg,160652,160468,87,97
ppg,160634,160462,87,97
ppg,160628,160460,87,97
ppg,160603,160446,87,97
ppg,160592,160445,87,97
ppg,160583,160445,87,97
ppg,160564,160420,87,97
ppg,160574,160427,87,97
ppg,160571,160430,87,97
ppg,160575,160435,87,97
ppg,160587,160431,87,97
ppg,160593,160431,87,97
ppg,160593,160431,87,97
ppg,160608,160442,87,97
ppg,160633,160462,87,97
ppg,160661,160468,87,97
ppg,160691,160483,87,97
ppg,160711,160499,87,97
ppg,160747,160511,87,97
ppg,160758,160511,87,97
ppg,160782,160534,87,97
ppg,160809,160546,87,97
ppg,159894,160155,87,97
ppg,159915,160179,87,97
ppg,159950,160186,87,97
ppg,159977,160193,87,97
ppg,160008,160213,87,97
ppg,160040,160224,87,97
ppg,160057,160229,87,97
ppg,160071,160242,87,97
ppg,160113,160256,87,97
ppg,160154,160279,87,97
ppg,160199,160276,87,97
ppg,160225,160320,87,97
ppg,160268,160333,87,97
ppg,160302,160339,87,97
ppg,160344,160360,87,97
ppg,160373,160376,87,97
ppg,160408,160385,87,97
ppg,160437,160403,87,97
ppg,160468,160408,87,97
ppg,160468,160408,87,97
ppg,160492,160423,87,97
ppg,160494,160434,87,97
ppg,160455,160411,87,97
ppg,160365,160377,87,97
ppg,160208,160312,87,97
ppg,160047,160225,87,97
ppg,159859,160150,87,97
ppg,159664,160057,87,97
ppg,159741,160127,88,97
ppg,159687,160120,88,97
ppg,159593,160066,88,97
ppg,159449,160003,88,97
ppg,159281,159938,88,97
ppg,159085,159852,88,97
ppg,158896,159763,88,97
ppg,158723,159690,88,97
ppg,158572,159621,88,97
ppg,158474,159584,88,97
ppg,158394,159548,88,97
ppg,158333,159515,88,97
ppg,158309,159504,88,97
ppg,158305,159511,88,97
ppg,158287,159502,88,97
ppg,158308,159508,88,97
ppg,158306,159527,88,97
ppg,158320,159539,88,97
ppg,158358,159537,88,97
ppg,158380,159545,88,97
ppg,158411,159575,88,97
ppg,158452,159589,88,97
ppg,158487,159613,88,97
ppg,158528,159632,88,97
ppg,158550,159649,88,97
ppg,158550,159649,88,97
ppg,158579,159662,88,97
ppg,158608,159670,88,97
ppg,158623,159670,88,97
ppg,158633,159673,88,97
ppg,158631,159681,88,97
ppg,158642,159677,88,97
ppg,158647,159690,88,97
ppg,158234,159537,89,97
ppg,158259,159554,89,97
ppg,158248,159555,89,97
ppg,158246,159549,89,97
ppg,158235,159540,89,97
ppg,158236,159547,89,97
ppg,158243,159543,89,97
ppg,158238,159544,89,97
ppg,158238,159550,89,97
ppg,158256,159554,89,97
ppg,158254,159554,89,97
ppg,158264,159563,89,97
ppg,158287,159568,89,97
ppg,158312,159579,89,97
ppg,158344,159595,89,97
ppg,158376,159602,89,97
ppg,158416,159616,89,97
ppg,158444,159636,89,97
ppg,158479,159663,89,97
ppg,158510,159663,89,97
ppg,158556,159686,89,97
ppg,158588,159708,89,97
ppg,158607,159722,89,97
ppg,158632,159733,89,97
ppg,158651,159747,89,97
ppg,158680,159754,89,97
ppg,158707,159763,89,97
ppg,158745,159783,89,97
ppg,158779,159800,89,97
ppg,158358,159632,89,97
ppg,158358,159632,89,97
ppg,158402,159650,89,97
ppg,158445,159668,89,97
ppg,158483,159692,89,97
ppg,158531,159700,89,97
ppg,158564,159722,89,97
ppg,158618,159741,89,97
ppg,158657,159753,91,97
ppg,158696,159781,91,97
ppg,158718,159784,91,97
ppg,158760,159811,91,97
ppg,158781,159822,91,97
ppg,158824,159828,91,97
ppg,158859,159841,91,97
ppg,158886,159862,91,97
ppg,158922,159887,91,97
ppg,158954,159894,91,97
ppg,158938,159891,91,97
ppg,158870,159864,91,97
ppg,158744,159806,91,97
ppg,158563,159728,91,97
ppg,158353,159626,91,97
ppg,158129,159523,91,97
